_id,_visible,_version,_changeset,_timestamp,_user,_uid,_lat,_lon,tag/0/_k,tag/0/_v,tag/1/_k,tag/1/_v,tag/2/_k,tag/2/_v,tag/3/_k,tag/3/_v,tag/4/_k,tag/4/_v,tag/5/_k,tag/5/_v,tag/6/_k,tag/6/_v,tag/7/_k,tag/7/_v,tag/8/_k,tag/8/_v,tag/9/_k,tag/9/_v
2928818631,true,2,60674512,2018-07-13T06:47:30Z,techstrom,39534,35.6266859,139.3419625,,,,,,,,,,,,,,,,,,,,
2928818632,true,2,60674512,2018-07-13T06:47:30Z,techstrom,39534,35.6266917,139.3420271,,,,,,,,,,,,,,,,,,,,
2928818633,true,2,60674512,2018-07-13T06:47:30Z,techstrom,39534,35.6267149,139.3419987,,,,,,,,,,,,,,,,,,,,
2928818634,true,2,60674512,2018-07-13T06:47:30Z,techstrom,39534,35.6267425,139.3420332,,,,,,,,,,,,,,,,,,,,
2932479120,true,2,24176985,2014-07-16T09:00:39Z,tonton8093,1383294,35.6256679,139.3406718,natural,tree,,,,,,,,,,,,,,,,,,
2932479121,true,2,24176985,2014-07-16T09:00:39Z,tonton8093,1383294,35.6257236,139.3407870,natural,tree,,,,,,,,,,,,,,,,,,
2932479122,true,2,24176985,2014-07-16T09:00:39Z,tonton8093,1383294,35.6257514,139.3406967,natural,tree,,,,,,,,,,,,,,,,,,
2932479123,true,2,24176985,2014-07-16T09:00:39Z,tonton8093,1383294,35.6257565,139.3406345,natural,tree,,,,,,,,,,,,,,,,,,
2932479124,true,2,24176985,2014-07-16T09:00:39Z,tonton8093,1383294,35.6258273,139.3405598,natural,tree,,,,,,,,,,,,,,,,,,
2932479125,true,2,24176985,2014-07-16T09:00:39Z,tonton8093,1383294,35.6258628,139.3411731,natural,tree,,,,,,,,,,,,,,,,,,
2932479126,true,2,24176985,2014-07-16T09:00:39Z,tonton8093,1383294,35.6259033,139.3406158,natural,tree,,,,,,,,,,,,,,,,,,
2932479127,true,1,23138174,2014-06-25T08:43:38Z,vaisen,2073731,35.6259502,139.3410338,natural,tree,,,,,,,,,,,,,,,,,,
2932479128,true,2,24176985,2014-07-16T09:00:39Z,tonton8093,1383294,35.6259083,139.3407341,natural,tree,,,,,,,,,,,,,,,,,,
2932479129,true,2,24176985,2014-07-16T09:00:39Z,tonton8093,1383294,35.6259513,139.3404134,natural,tree,,,,,,,,,,,,,,,,,,
2932479130,true,2,24176985,2014-07-16T09:00:39Z,tonton8093,1383294,35.6259539,139.3405380,natural,tree,,,,,,,,,,,,,,,,,,
2932479131,true,2,24176985,2014-07-16T09:00:39Z,tonton8093,1383294,35.6259640,139.3410673,natural,tree,,,,,,,,,,,,,,,,,,
2932479132,true,2,24176985,2014-07-16T09:00:39Z,tonton8093,1383294,35.6259716,139.3406563,natural,tree,,,,,,,,,,,,,,,,,,
2932479133,true,2,24176985,2014-07-16T09:00:39Z,tonton8093,1383294,35.6259969,139.3410081,natural,tree,,,,,,,,,,,,,,,,,,
2932479134,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6260121,139.3409054,natural,tree,,,,,,,,,,,,,,,,,,
2932479135,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6260247,139.3403574,natural,tree,,,,,,,,,,,,,,,,,,
2932479136,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6260247,139.3405660,natural,tree,,,,,,,,,,,,,,,,,,
2932479137,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6260399,139.3404695,natural,tree,,,,,,,,,,,,,,,,,,
2932479138,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6260956,139.3409458,natural,tree,,,,,,,,,,,,,,,,,,
2932479139,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6260981,139.3403107,natural,tree,,,,,,,,,,,,,,,,,,
2932479140,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6260981,139.3408836,natural,tree,,,,,,,,,,,,,,,,,,
2932479141,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6261234,139.3405348,natural,tree,,,,,,,,,,,,,,,,,,
2932479142,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6261614,139.3403792,natural,tree,,,,,,,,,,,,,,,,,,
2932479143,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6262019,139.3404913,natural,tree,,,,,,,,,,,,,,,,,,
2932479144,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6262373,139.3407466,natural,tree,,,,,,,,,,,,,,,,,,
2932479145,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6262828,139.3403238,natural,tree,,,,,,,,,,,,,,,,,,
2932479146,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6263068,139.3406537,natural,tree,,,,,,,,,,,,,,,,,,
2932479147,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6263265,139.3404546,natural,tree,,,,,,,,,,,,,,,,,,
2932479148,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6263324,139.3401684,natural,tree,,,,,,,,,,,,,,,,,,
2932479149,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6263726,139.3400377,natural,tree,,,,,,,,,,,,,,,,,,
2932479150,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6263892,139.3407061,natural,tree,,,,,,,,,,,,,,,,,,
2932479151,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6263950,139.3403848,natural,tree,,,,,,,,,,,,,,,,,,
2932479152,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6264045,139.3402265,natural,tree,,,,,,,,,,,,,,,,,,
2932479153,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6264623,139.3405969,natural,tree,,,,,,,,,,,,,,,,,,
2932479154,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6264717,139.3400384,natural,tree,,,,,,,,,,,,,,,,,,
2932479155,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6264744,139.3401211,natural,tree,,,,,,,,,,,,,,,,,,
2932479156,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6264765,139.3403848,natural,tree,,,,,,,,,,,,,,,,,,
2932479157,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6264971,139.3401929,natural,tree,,,,,,,,,,,,,,,,,,
2932479158,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6265402,139.3402890,natural,tree,,,,,,,,,,,,,,,,,,
2932479159,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6265685,139.3401046,natural,tree,,,,,,,,,,,,,,,,,,
2932479160,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6265793,139.3402204,natural,tree,,,,,,,,,,,,,,,,,,
2932479161,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6265954,139.3399524,natural,tree,,,,,,,,,,,,,,,,,,
2932479162,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6266193,139.3403108,natural,tree,,,,,,,,,,,,,,,,,,
2932479163,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6266304,139.3398499,natural,tree,,,,,,,,,,,,,,,,,,
2932479164,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6266642,139.3404444,natural,tree,,,,,,,,,,,,,,,,,,
2932479165,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6266717,139.3401347,natural,tree,,,,,,,,,,,,,,,,,,
2932479166,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6267193,139.3398674,natural,tree,,,,,,,,,,,,,,,,,,
2932479167,true,2,24176985,2014-07-16T09:00:40Z,tonton8093,1383294,35.6267197,139.3401859,natural,tree,,,,,,,,,,,,,,,,,,
2932479168,true,2,24176985,2014-07-16T09:00:41Z,tonton8093,1383294,35.6267236,139.3399430,natural,tree,,,,,,,,,,,,,,,,,,
2932479169,true,2,24176985,2014-07-16T09:00:41Z,tonton8093,1383294,35.6267325,139.3400384,natural,tree,,,,,,,,,,,,,,,,,,
2932479170,true,2,24176985,2014-07-16T09:00:41Z,tonton8093,1383294,35.6267645,139.3402861,natural,tree,,,,,,,,,,,,,,,,,,
2932479171,true,2,24176985,2014-07-16T09:00:41Z,tonton8093,1383294,35.6268082,139.3403718,natural,tree,,,,,,,,,,,,,,,,,,
2932479172,true,2,24176985,2014-07-16T09:00:41Z,tonton8093,1383294,35.6268177,139.3400450,natural,tree,,,,,,,,,,,,,,,,,,
2932479173,true,2,24176985,2014-07-16T09:00:41Z,tonton8093,1383294,35.6268484,139.3401365,natural,tree,,,,,,,,,,,,,,,,,,
2932479174,true,2,24176985,2014-07-16T09:00:41Z,tonton8093,1383294,35.6268735,139.3401969,natural,tree,,,,,,,,,,,,,,,,,,
2932493035,true,6,59002317,2018-05-16T03:05:25Z,techstrom,39534,35.6263335,139.3405504,artwork_type,statue,name,躍進,tourism,artwork,,,,,,,,,,,,,,
2932493036,true,5,59002317,2018-05-16T03:05:25Z,techstrom,39534,35.6264373,139.3405411,artwork_type,statue,name,躍進,tourism,artwork,,,,,,,,,,,,,,
2932493037,true,5,59002317,2018-05-16T03:05:25Z,techstrom,39534,35.6264980,139.3404819,artwork_type,statue,name,躍進,tourism,artwork,,,,,,,,,,,,,,
2932493038,true,5,59002317,2018-05-16T03:05:26Z,techstrom,39534,35.6265258,139.3404383,artwork_type,statue,name,躍進,tourism,artwork,,,,,,,,,,,,,,
2932493039,true,5,59002317,2018-05-16T03:05:26Z,techstrom,39534,35.6266068,139.3403792,artwork_type,statue,name,躍進,tourism,artwork,,,,,,,,,,,,,,
2932493040,true,5,59002317,2018-05-16T03:05:26Z,techstrom,39534,35.6266068,139.3404321,artwork_type,statue,name,躍進,tourism,artwork,,,,,,,,,,,,,,
2932493041,true,5,59002317,2018-05-16T03:05:26Z,techstrom,39534,35.6266473,139.3403729,artwork_type,statue,name,躍進,tourism,artwork,,,,,,,,,,,,,,
2932496132,true,1,23138352,2014-06-25T08:55:02Z,so-shi5301,1383298,35.6236738,139.3408543,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496133,true,1,23138352,2014-06-25T08:55:02Z,so-shi5301,1383298,35.6238204,139.3411799,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496134,true,1,23138352,2014-06-25T08:55:02Z,so-shi5301,1383298,35.6238814,139.3405462,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496135,true,1,23138352,2014-06-25T08:55:02Z,so-shi5301,1383298,35.6241736,139.3399764,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496136,true,1,23138352,2014-06-25T08:55:02Z,so-shi5301,1383298,35.6242164,139.3398011,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496137,true,1,23138352,2014-06-25T08:55:02Z,so-shi5301,1383298,35.6242703,139.3418060,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496138,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6242937,139.3395281,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496139,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6242947,139.3420340,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496140,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6243100,139.3408280,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496141,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6243365,139.3408718,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496142,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6244749,139.3412300,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496143,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6245146,139.3405437,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496144,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6245472,139.3401392,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496145,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6245584,139.3395581,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496146,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6246062,139.3404949,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496147,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6246169,139.3423925,highway,street_lamp,layer,1,,,,,,,,,,,,,,,,
2932496148,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6246276,139.3396383,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496149,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6246759,139.3420170,highway,street_lamp,layer,1,,,,,,,,,,,,,,,,
2932496150,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6247111,139.3393302,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496151,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6247192,139.3417259,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496152,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6247580,139.3426228,highway,street_lamp,layer,1,,,,,,,,,,,,,,,,
2932496153,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6248190,139.3395781,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496154,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6248332,139.3429094,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496155,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6248668,139.3433715,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496156,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6249132,139.3434359,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496157,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6249147,139.3391674,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496158,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6249839,139.3409407,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496159,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6249859,139.3433308,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496160,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6249920,139.3398762,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496161,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6250104,139.3394078,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496162,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6250149,139.3432794,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496163,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6250761,139.3426989,highway,street_lamp,layer,1,,,,,,,,,,,,,,,,
2932496164,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6250949,139.3431974,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496165,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6251061,139.3390171,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496166,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6251236,139.3413600,highway,street_lamp,layer,1,,,,,,,,,,,,,,,,
2932496167,true,1,23138352,2014-06-25T08:55:03Z,so-shi5301,1383298,35.6251346,139.3406764,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496168,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6251651,139.3387942,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496169,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6252011,139.3437281,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496170,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6252649,139.3392275,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496171,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6252719,139.3412484,highway,street_lamp,layer,1,,,,,,,,,,,,,,,,
2932496172,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6252811,139.3393127,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496173,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6252991,139.3426487,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496174,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6253178,139.3390121,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496175,true,2,24040784,2014-07-09T08:37:22Z,so-shi5301,1383298,35.6254043,139.3418117,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496176,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6253544,139.3387691,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496177,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6253701,139.3446443,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496178,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6253877,139.3440827,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496179,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6254132,139.3450560,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496180,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6255153,139.3429699,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496181,true,2,24040784,2014-07-09T08:37:23Z,so-shi5301,1383298,35.6254529,139.3419027,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496182,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6256046,139.3453716,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496183,true,2,24040784,2014-07-09T08:37:23Z,so-shi5301,1383298,35.6255983,139.3416336,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496184,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6256394,139.3436123,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496185,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6256947,139.3443636,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496186,true,2,24040784,2014-07-09T08:37:23Z,so-shi5301,1383298,35.6256428,139.3417315,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496187,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6257326,139.3423606,highway,street_lamp,layer,1,,,,,,,,,,,,,,,,
2932496188,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6257443,139.3433919,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496189,true,2,24040784,2014-07-09T08:37:23Z,so-shi5301,1383298,35.6257353,139.3415133,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496190,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6257725,139.3455494,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496191,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6257759,139.3438991,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496192,true,2,24040784,2014-07-09T08:37:23Z,so-shi5301,1383298,35.6258214,139.3414353,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496193,true,2,24040784,2014-07-09T08:37:23Z,so-shi5301,1383298,35.6257860,139.3416089,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496194,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6258506,139.3422774,highway,street_lamp,layer,1,,,,,,,,,,,,,,,,
2932496195,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6258634,139.3441108,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496196,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6258858,139.3432366,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496197,true,1,23138352,2014-06-25T08:55:04Z,so-shi5301,1383298,35.6259224,139.3446405,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496198,true,2,24040784,2014-07-09T08:37:23Z,so-shi5301,1383298,35.6258766,139.3415305,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496199,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6259377,139.3443299,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496200,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6260030,139.3412806,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496401,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6260069,139.3427119,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496402,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6260472,139.3413849,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496403,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6260873,139.3449223,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496404,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6261342,139.3431552,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496405,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6261617,139.3425842,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496406,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6261750,139.3411335,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496407,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6261790,139.3429737,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496408,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6262185,139.3412317,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496409,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6262637,139.3451357,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496410,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6263789,139.3453323,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496411,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6263999,139.3445440,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496412,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6264208,139.3409106,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496413,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6264233,139.3388969,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496414,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6264579,139.3388793,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496415,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6264670,139.3427808,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496416,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6264711,139.3410148,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496417,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6265826,139.3390828,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496418,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6266188,139.3407428,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496419,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6266493,139.3385688,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496420,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6266644,139.3408478,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496421,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6267165,139.3392458,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496422,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6267385,139.3426441,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496423,true,2,60674512,2018-07-13T06:47:30Z,techstrom,39534,35.6267420,139.3414419,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496424,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6267602,139.3442108,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496425,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6268159,139.3397682,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496426,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6268488,139.3383333,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496427,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6268590,139.3405286,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496428,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6269077,139.3406357,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496429,true,1,23138352,2014-06-25T08:55:05Z,so-shi5301,1383298,35.6269238,139.3394831,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496430,true,1,23138352,2014-06-25T08:55:06Z,so-shi5301,1383298,35.6270088,139.3400215,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496431,true,1,23138352,2014-06-25T08:55:06Z,so-shi5301,1383298,35.6270505,139.3386489,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496432,true,1,23138352,2014-06-25T08:55:06Z,so-shi5301,1383298,35.6270524,139.3381179,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496433,true,2,60674512,2018-07-13T06:47:30Z,techstrom,39534,35.6270486,139.3416208,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496434,true,2,60674512,2018-07-13T06:47:30Z,techstrom,39534,35.6270558,139.3412400,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496435,true,1,23138352,2014-06-25T08:55:06Z,so-shi5301,1383298,35.6270898,139.3424387,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496436,true,1,23138352,2014-06-25T08:55:06Z,so-shi5301,1383298,35.6270962,139.3403270,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496437,true,1,23138352,2014-06-25T08:55:06Z,so-shi5301,1383298,35.6271383,139.3397611,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496438,true,1,23138352,2014-06-25T08:55:06Z,so-shi5301,1383298,35.6271434,139.3404268,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496439,true,1,23138352,2014-06-25T08:55:06Z,so-shi5301,1383298,35.6271570,139.3393768,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496440,true,1,23138352,2014-06-25T08:55:06Z,so-shi5301,1383298,35.6271858,139.3391342,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496441,true,1,23138352,2014-06-25T08:55:06Z,so-shi5301,1383298,35.6271891,139.3421217,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496442,true,2,60674512,2018-07-13T06:47:30Z,techstrom,39534,35.6271925,139.3408238,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496443,true,1,23138352,2014-06-25T08:55:06Z,so-shi5301,1383298,35.6272305,139.3384063,highway,street_lamp,,,,,,,,,,,,,,,,,,
2932496444,true,1,23138352,2014-06-25T08:55:06Z,so-shi5301,1383298,35.6272559,139.3378875,highway,street_lamp,,,,,,,,,,,,,,,,,,
